,Team,Gtm,Date,Opp,Rslt,ERA
133,COL,130,Aug 30,ATL,"W,3-2",5.06
134,COL,131,Aug 31,ATL,"L,2-3",5.05
135,COL,September/October,September/October,Opp,Rslt,ERA
136,COL,132,Sep 1,ATL,"L,0-3",5.03
137,COL,133,Sep 2,CIN,"L,2-3",5.02
138,COL,134,Sep 4(1),CIN,"W,8-4",5.01
139,COL,135,Sep 4(2),CIN,"L,0-10",5.05
140,COL,136,Sep 5,MIL,"L,4-6",5.06
141,COL,137,Sep 6,MIL,"W,10-7",5.06
142,COL,138,Sep 7,MIL,"W,8-4",5.05
143,COL,139,Sep 9,ARI,"W,13-10",5.09
144,COL,140,Sep 10,ARI,"W,4-1",5.06
145,COL,141,Sep 11,ARI,"L,6-12",5.11
146,COL,142,Sep 13,CHW,"L,2-4",5.10
147,COL,143,Sep 14,CHW,"W,3-0",5.07
148,COL,144,Sep 16,CHC,"L,1-2",5.05
149,COL,145,Sep 17,CHC,"W,3-1",5.02
150,COL,146,Sep 18,CHC,"W,4-3",5.01
151,COL,147,Sep 19,SFG,"L,7-10",5.03
152,COL,148,Sep 20,SFG,"L,3-6",5.03
153,COL,149,Sep 21,SFG,"L,1-6",5.03
154,COL,150,Sep 22,SFG,"L,0-3",5.02
155,COL,151,Sep 23,SDP,"W,4-3",5.00
156,COL,152,Sep 24,SDP,"L,3-9",5.03
157,COL,153,Sep 25,SDP,"L,6-13",5.07
158,COL,154,Sep 27,SFG,"L,2-5",5.07
159,COL,155,Sep 28,SFG,"L,3-6",5.07
160,COL,156,Sep 29,SFG,"L,4-6",5.08
161,COL,157,Sep 30,LAD,"L,1-10",5.12
162,COL,158,Oct 1,LAD,"L,4-6",5.13
163,COL,159,Oct 2,LAD,"W,4-1",5.10
164,COL,160,Oct 3,LAD,"W,2-1",5.07
165,COL,161,Oct 4,LAD,"W,5-2",5.05
166,COL,162,Oct 5,LAD,"L,1-6",5.06
0,DET,1,Apr 8,CHW,"W,5-4",4.00
1,DET,2,Apr 9,CHW,"L,2-5",4.50
2,DET,3,Apr 10,CHW,"L,1-10",6.00
3,DET,4,Apr 11,BOS,"W,3-1",4.75
4,DET,5,Apr 12,BOS,"L,3-5",4.80
5,DET,6,Apr 13,BOS,"L,7-9",4.67
6,DET,7,Apr 14,KCR,"W,4-2",4.29
7,DET,8,Apr 15,KCR,"W,2-1",3.75
8,DET,9,Apr 16,KCR,"L,1-3",3.71
9,DET,10,Apr 19,NYY,"L,2-4",3.54
10,DET,11,Apr 20,NYY,"L,3-5",3.58
11,DET,12,Apr 21,NYY,"W,3-0",3.28
12,DET,13,Apr 23(1),COL,"W,13-0",3.03
13,DET,14,Apr 23(2),COL,"L,2-3",3.02
14,DET,15,Apr 24,COL,"L,2-6",3.22
15,DET,16,Apr 26,MIN,"L,4-5",3.22
16,DET,17,Apr 27,MIN,"L,0-5",3.35
17,DET,18,Apr 28,MIN,"L,1-7",3.52
18,DET,19,Apr 29,LAD,"L,1-5",3.57
19,DET,20,Apr 30,LAD,"W,5-1",3.44
20,DET,May,May,Opp,Rslt,ERA
21,DET,21,May 1,LAD,"L,3-6",3.49
22,DET,22,May 4(1),PIT,"W,3-2",3.42
23,DET,23,May 4(2),PIT,"L,2-7",3.58
24,DET,24,May 5,HOU,"L,2-3",3.57
25,DET,25,May 6,HOU,"L,2-3",3.56
26,DET,26,May 7,HOU,"L,2-3",3.55
27,DET,27,May 8,HOU,"L,0-5",3.63
28,DET,28,May 9,OAK,"L,0-2",3.57
29,DET,29,May 10(1),OAK,"W,6-0",3.44
30,DET,30,May 10(2),OAK,"L,1-4",3.46
31,DET,31,May 11,OAK,"L,0-9",3.64
32,DET,32,May 12,OAK,"L,3-5",3.65
33,DET,33,May 13,BAL,"W,4-2",3.60
34,DET,34,May 14,BAL,"W,3-0",3.49
35,DET,35,May 15,BAL,"W,5-1",3.42
36,DET,36,May 16,TBR,"W,3-2",3.38
37,DET,37,May 17,TBR,"L,1-8",3.52
38,DET,38,May 18,TBR,"L,1-6",3.60
39,DET,39,May 20,CLE,"L,1-6",3.67
40,DET,40,May 22,CLE,"W,4-2",3.63
41,DET,41,May 23,MIN,"L,4-5",3.67
42,DET,42,May 24,MIN,"L,0-2",3.64
43,DET,43,May 25,MIN,"W,4-2",3.59
44,DET,44,May 26,CLE,"W,4-3",3.57
45,DET,45,May 28,CLE,"L,1-8",3.68
46,DET,46,May 29,CLE,"W,2-1",3.62
47,DET,47,May 30,MIN,"W,7-5",3.62
48,DET,48,May 31(1),MIN,"L,2-8",3.68
49,DET,49,May 31(2),MIN,"W,4-0",3.60
50,DET,Jun,Jun,Opp,Rslt,ERA
51,DET,50,Jun 1,MIN,"W,5-0",3.52
52,DET,51,Jun 2,MIN,"W,3-2",3.49
53,DET,52,Jun 3,NYY,"L,0-13",3.69
54,DET,53,Jun 4,NYY,"L,0-3",3.68
55,DET,54,Jun 5,NYY,"L,4-5",3.67
56,DET,55,Jun 7,PIT,"W,5-3",3.66
57,DET,56,Jun 8,PIT,"W,3-1",3.61
58,DET,57,Jun 10,TOR,"L,1-10",3.72
59,DET,58,Jun 11,TOR,"W,3-1",3.67
60,DET,59,Jun 12,TOR,"L,0-6",3.72
61,DET,60,Jun 13,CHW,"L,5-9",3.79
62,DET,61,Jun 14,CHW,"L,1-5",3.81
63,DET,62,Jun 15,CHW,"L,0-13",3.96
64,DET,63,Jun 16,TEX,"L,1-3",3.95
65,DET,64,Jun 17,TEX,"L,0-7",3.99
66,DET,65,Jun 18,TEX,"W,14-7",4.03
67,DET,66,Jun 19,TEX,"W,7-3",4.01
68,DET,67,Jun 20,BOS,"L,2-5",4.02
69,DET,68,Jun 21,BOS,"L,4-5",4.04
70,DET,69,Jun 22,BOS,"L,2-6",4.07
71,DET,70,Jun 24,ARI,"W,5-1",4.03
72,DET,71,Jun 25,ARI,"W,6-3",4.01
73,DET,72,Jun 26,ARI,"L,7-11",4.12
74,DET,73,Jun 28,SFG,"L,3-4",4.13
75,DET,74,Jun 29,SFG,"W,3-2",4.10
76,DET,Jul,Jul,Opp,Rslt,ERA
77,DET,75,Jul 1,KCR,"L,1-3",4.08
78,DET,76,Jul 2,KCR,"W,4-3",4.07
79,DET,77,Jul 3,KCR,"L,4-7",4.11
80,DET,78,Jul 4(1),CLE,"W,4-1",4.06
81,DET,79,Jul 4(2),CLE,"W,5-3",4.05
82,DET,80,Jul 5,CLE,"W,11-4",4.02
83,DET,81,Jul 6,CLE,"W,8-2",4.00
84,DET,82,Jul 7,CHW,"W,2-1",3.96
85,DET,83,Jul 8,CHW,"W,7-5",3.97
86,DET,84,Jul 9,CHW,"L,0-8",4.03
87,DET,85,Jul 10,CHW,"L,2-4",4.01
88,DET,86,Jul 11(1),KCR,"L,1-3",3.99
89,DET,87,Jul 11(2),KCR,"L,3-7",4.02
90,DET,88,Jul 12,KCR,"W,7-5",4.03
91,DET,89,Jul 13,KCR,"L,2-5",4.04
92,DET,90,Jul 14,CLE,"L,0-4",4.04
93,DET,91,Jul 15,CLE,"L,5-6",4.07
94,DET,92,Jul 16,CLE,"L,0-10",4.14
95,DET,93,Jul 21(1),OAK,"W,7-2",4.11
96,DET,94,Jul 21(2),OAK,"L,0-5",4.11
97,DET,95,Jul 23,MIN,"L,4-8",4.11
98,DET,96,Jul 24,MIN,"L,1-9",4.15
99,DET,97,Jul 25,SDP,"W,12-4",4.15
100,DET,98,Jul 26,SDP,"L,4-6",4.13
101,DET,99,Jul 27,SDP,"W,4-3",4.09
102,DET,100,Jul 28,TOR,"L,3-5",4.08
103,DET,101,Jul 29,TOR,"W,4-2",4.06
104,DET,102,Jul 30,TOR,"L,3-5",4.03
105,DET,103,Jul 31,TOR,"L,1-4",4.04
106,DET,Aug,Aug,Opp,Rslt,ERA
107,DET,104,Aug 1,MIN,"L,3-5",4.03
108,DET,105,Aug 2,MIN,"W,5-3",4.02
109,DET,106,Aug 3,MIN,"L,1-4",4.03
110,DET,107,Aug 4,TBR,"L,2-6",4.03
111,DET,108,Aug 5,TBR,"L,3-5",4.04
112,DET,109,Aug 6,TBR,"W,9-1",4.01
113,DET,110,Aug 7,TBR,"L,0-7",4.04
114,DET,111,Aug 9,CLE,"L,2-5",4.05
115,DET,112,Aug 10,CLE,"L,2-3",4.04
116,DET,113,Aug 11,CLE,"L,3-4",4.00
117,DET,114,Aug 12,CHW,"L,0-2",3.99
118,DET,115,Aug 13,CHW,"L,4-6",4.01
119,DET,116,Aug 14,CHW,"L,3-5",4.03
120,DET,117,Aug 15(1),CLE,"L,1-4",4.03
121,DET,118,Aug 15(2),CLE,"W,7-5",4.04
122,DET,119,Aug 16,CLE,"W,4-3",4.02
123,DET,120,Aug 17,CLE,"L,4-8",4.05
124,DET,121,Aug 19,LAA,"L,0-1",4.02
125,DET,122,Aug 20,LAA,"W,4-3",4.01
126,DET,123,Aug 21,LAA,"W,4-0",3.98
127,DET,124,Aug 23,SFG,"L,1-3",3.97
128,DET,125,Aug 24,SFG,"W,6-1",3.95
129,DET,126,Aug 26,TEX,"L,6-7",3.98
130,DET,127,Aug 27,TEX,"W,11-2",3.96
131,DET,128,Aug 28,TEX,"W,9-8",3.99
132,DET,129,Aug 30,SEA,"L,3-9",4.03
133,DET,130,Aug 31,SEA,"L,3-5",4.04
134,DET,September/October,September/October,Opp,Rslt,ERA
135,DET,131,Sep 1,SEA,"L,0-7",4.06
136,DET,132,Sep 2,KCR,"W,5-4",4.05
137,DET,133,Sep 3,KCR,"L,2-12",4.11
138,DET,134,Sep 4,KCR,"L,2-3",4.10
139,DET,135,Sep 5,LAA,"L,0-10",4.14
140,DET,136,Sep 6,LAA,"L,4-5",4.13
141,DET,137,Sep 7,LAA,"W,5-4",4.13
142,DET,138,Sep 9,KCR,"W,10-2",4.12
143,DET,139,Sep 10,KCR,"W,8-4",4.11
144,DET,140,Sep 11,KCR,"L,0-4",4.11
145,DET,141,Sep 12,HOU,"L,0-7",4.13
146,DET,142,Sep 13,HOU,"L,3-6",4.14
147,DET,143,Sep 14,HOU,"L,1-2",4.13
148,DET,144,Sep 16,CHW,"W,3-2",4.11
149,DET,145,Sep 17,CHW,"L,3-4",4.10
150,DET,146,Sep 18,CHW,"L,5-11",4.14
151,DET,147,Sep 19,BAL,"W,11-0",4.11
152,DET,148,Sep 20,BAL,"W,3-2",4.09
153,DET,149,Sep 21,BAL,"L,1-8",4.11
154,DET,150,Sep 23,CHW,"W,5-3",4.10
155,DET,151,Sep 24,CHW,"W,7-2",4.09
156,DET,152,Sep 25,CHW,"W,4-1",4.07
157,DET,153,Sep 27,KCR,"W,4-3",4.06
158,DET,154,Sep 28,KCR,"W,2-1",4.04
159,DET,155,Sep 29,KCR,"W,10-3",4.03
160,DET,156,Sep 30,MIN,"L,0-7",4.05
161,DET,157,Oct 1,MIN,"W,3-2",4.04
162,DET,158,Oct 2,MIN,"W,5-2",4.01
163,DET,159,Oct 3,SEA,"W,4-3",4.00
164,DET,160,Oct 4(1),SEA,"L,6-7",4.00
165,DET,161,Oct 4(2),SEA,"L,6-9",4.04
166,DET,162,Oct 5,SEA,"L,4-5",4.04
0,HOU,1,Apr 7,LAA,"W,3-1",1.00
1,HOU,2,Apr 8,LAA,"W,13-6",2.00
2,HOU,3,Apr 9,LAA,"L,0-2",2.08
3,HOU,4,Apr 10,LAA,"W,4-1",1.80
4,HOU,5,Apr 12,ARI,"W,2-1",1.64
5,HOU,6,Apr 13,ARI,"L,2-3",1.69
6,HOU,7,Apr 15,SEA,"L,1-11",3.08
7,HOU,8,Apr 16,SEA,"W,4-0",2.69
8,HOU,9,Apr 17,SEA,"L,2-7",3.22
9,HOU,10,Apr 18,LAA,"W,8-3",3.19
10,HOU,11,Apr 19,LAA,"L,2-7",3.55
11,HOU,12,Apr 20,LAA,"L,0-6",3.50
12,HOU,13,Apr 22,TOR,"L,3-4",3.54
13,HOU,14,Apr 23,TOR,"L,2-3",3.50
14,HOU,15,Apr 24,TOR,"W,8-7",3.65
15,HOU,16,Apr 25,TEX,"L,2-6",3.76
16,HOU,17,Apr 26,TEX,"W,5-1",3.59
17,HOU,18,Apr 27,TEX,"W,4-3",3.56
18,HOU,19,Apr 28,TEX,"W,3-2",3.48
19,HOU,20,Apr 29,TOR,"W,11-7",3.65
20,HOU,21,Apr 30,TOR,"L,1-2",3.59
21,HOU,May,May,Opp,Rslt,ERA
22,HOU,22,May 1,TOR,"L,2-3",3.58
23,HOU,23,May 2,SEA,"W,3-0",3.43
24,HOU,24,May 3,SEA,"W,4-0",3.28
25,HOU,25,May 4,SEA,"W,7-2",3.23
26,HOU,26,May 5,DET,"W,3-2",3.18
27,HOU,27,May 6,DET,"W,3-2",3.10
28,HOU,28,May 7,DET,"W,3-2",3.06
29,HOU,29,May 8,DET,"W,5-0",2.95
30,HOU,30,May 10,MIN,"W,5-0",2.85
31,HOU,31,May 11,MIN,"W,11-3",2.82
32,HOU,32,May 12,MIN,"W,5-0",2.73
33,HOU,33,May 13,WSN,"W,6-1",2.68
34,HOU,34,May 14,WSN,"L,6-13",3.00
35,HOU,35,May 15,WSN,"W,8-0",2.91
36,HOU,36,May 16,BOS,"L,3-6",2.98
37,HOU,37,May 17,BOS,"W,13-4",3.01
38,HOU,38,May 18,BOS,"L,1-5",3.01
39,HOU,39,May 19,TEX,"W,5-1",2.96
40,HOU,40,May 20,TEX,"L,0-3",2.91
41,HOU,41,May 21,TEX,"W,2-1",2.86
42,HOU,42,May 22,TEX,"W,5-2",2.84
43,HOU,43,May 23,CLE,"L,1-6",2.85
44,HOU,44,May 24,CLE,"W,7-3",2.85
45,HOU,45,May 25,CLE,"W,2-1",2.81
46,HOU,46,May 27,SEA,"L,1-6",2.89
47,HOU,47,May 28,SEA,"L,0-6",2.94
48,HOU,48,May 29,SEA,"W,2-1",2.90
49,HOU,49,May 30,OAK,"W,5-1",2.86
50,HOU,50,May 31,OAK,"W,3-1",2.82
51,HOU,Jun,Jun,Opp,Rslt,ERA
52,HOU,51,Jun 1,OAK,"W,5-4",2.84
53,HOU,52,Jun 3,KCR,"W,10-3",2.85
54,HOU,53,Jun 4,KCR,"L,0-6",2.91
55,HOU,54,Jun 5,KCR,"W,7-4",2.93
56,HOU,55,Jun 6,SEA,"L,4-7",3.01
57,HOU,56,Jun 7,SEA,"W,4-1",2.97
58,HOU,57,Jun 8,SEA,"L,3-6",3.01
59,HOU,58,Jun 10,MIA,"L,4-7",3.08
60,HOU,59,Jun 11,MIA,"L,1-5",3.08
61,HOU,60,Jun 12,MIA,"W,9-4",3.03
62,HOU,61,Jun 13,TEX,"L,3-5",3.07
63,HOU,62,Jun 14,TEX,"W,4-3",3.06
64,HOU,63,Jun 15,TEX,"W,9-2",3.05
65,HOU,64,Jun 17,CHW,"W,13-3",3.05
66,HOU,65,Jun 18,CHW,"L,0-7",3.06
67,HOU,66,Jun 19,CHW,"W,4-3",3.06
68,HOU,67,Jun 21,NYM,"W,8-2",3.04
69,HOU,68,Jun 22,NYM,"W,5-3",3.04
70,HOU,69,Jun 23,NYY,"L,6-7",3.10
71,HOU,70,Jun 24,NYY,"W,3-1",3.07
72,HOU,71,Jun 25,NYY,"W,3-0",3.03
73,HOU,72,Jun 26,NYY,"L,3-6",3.05
74,HOU,73,Jun 28,NYM,"W,9-1",3.02
75,HOU,74,Jun 29,NYM,"W,2-0",2.98
76,HOU,75,Jun 30,NYY,"W,2-1",2.96
77,HOU,Jul,Jul,Opp,Rslt,ERA
78,HOU,76,Jul 1,LAA,"W,8-1",2.93
79,HOU,77,Jul 2,LAA,"W,9-1",2.90
80,HOU,78,Jul 3,LAA,"W,4-2",2.89
81,HOU,79,Jul 4,KCR,"W,7-6",2.93
82,HOU,80,Jul 5,KCR,"W,9-7",2.97
83,HOU,81,Jul 6,KCR,"L,4-7",3.02
84,HOU,82,Jul 7,KCR,"W,5-2",3.00
85,HOU,83,Jul 8,OAK,"W,8-3",3.00
86,HOU,84,Jul 9,OAK,"L,2-3",2.99
87,HOU,85,Jul 10,OAK,"W,6-1",2.97
88,HOU,86,Jul 12,LAA,"W,6-5",2.94
89,HOU,87,Jul 13,LAA,"L,1-7",2.99
90,HOU,88,Jul 14,LAA,"W,3-2",2.98
91,HOU,89,Jul 15,OAK,"L,1-5",3.00
92,HOU,90,Jul 16,OAK,"W,5-0",2.97
93,HOU,91,Jul 17,OAK,"L,3-4",2.98
94,HOU,92,Jul 21(1),NYY,"W,3-2",2.97
95,HOU,93,Jul 21(2),NYY,"W,7-5",2.99
96,HOU,94,Jul 22,SEA,"W,5-2",2.98
97,HOU,95,Jul 23,SEA,"W,3-1",2.96
98,HOU,96,Jul 24,SEA,"W,8-5",2.98
99,HOU,97,Jul 25,OAK,"L,5-7",3.03
100,HOU,98,Jul 26,OAK,"L,3-5",3.05
101,HOU,99,Jul 27,OAK,"L,2-4",3.06
102,HOU,100,Jul 28,SEA,"W,4-2",3.05
103,HOU,101,Jul 29,SEA,"W,11-1",3.03
104,HOU,102,Jul 30,SEA,"L,4-5",3.05
105,HOU,103,Jul 31,SEA,"W,3-2",3.04
106,HOU,Aug,Aug,Opp,Rslt,ERA
107,HOU,104,Aug 1,BOS,"L,2-3",3.04
108,HOU,105,Aug 2,BOS,"L,1-2",3.03
109,HOU,106,Aug 3,BOS,"W,6-1",3.01
110,HOU,107,Aug 4,CLE,"W,6-0",2.98
111,HOU,108,Aug 5,CLE,"W,9-3",2.98
112,HOU,109,Aug 6,CLE,"L,1-4",2.99
113,HOU,110,Aug 7,CLE,"L,0-1",2.98
114,HOU,111,Aug 9,TEX,"W,7-5",2.99
115,HOU,112,Aug 10,TEX,"L,4-8",3.03
116,HOU,113,Aug 11,TEX,"W,7-3",3.03
117,HOU,114,Aug 12,OAK,"W,7-5",3.05
118,HOU,115,Aug 13,OAK,"W,8-0",3.02
119,HOU,116,Aug 14,OAK,"W,6-3",3.02
120,HOU,117,Aug 15,CHW,"L,2-4",3.03
121,HOU,118,Aug 16,CHW,"L,3-4",3.04
122,HOU,119,Aug 17,CHW,"W,3-2",3.03
123,HOU,120,Aug 18,CHW,"W,21-5",3.05
124,HOU,121,Aug 19,ATL,"L,2-6",3.08
125,HOU,122,Aug 20,ATL,"L,4-5",3.07
126,HOU,123,Aug 21,ATL,"W,5-4",3.08
127,HOU,124,Aug 23,MIN,"W,4-2",3.07
128,HOU,125,Aug 24,MIN,"W,5-3",3.06
129,HOU,126,Aug 25,MIN,"W,6-3",3.06
130,HOU,127,Aug 26,BAL,"L,0-2",3.05
131,HOU,128,Aug 27,BAL,"L,1-3",3.05
132,HOU,129,Aug 28,BAL,"W,3-1",3.04
133,HOU,130,Aug 30,TEX,"W,4-2",3.03
134,HOU,131,Aug 31,TEX,"W,5-3",3.03
135,HOU,September/October,September/October,Opp,Rslt,ERA
136,HOU,132,Sep 2,LAA,"W,4-2",3.02
137,HOU,133,Sep 3,LAA,"L,1-2",3.00
138,HOU,134,Sep 4,LAA,"W,9-1",2.98
139,HOU,135,Sep 5,TEX,"W,1-0",2.96
140,HOU,136,Sep 6,TEX,"L,3-4",2.96
141,HOU,137,Sep 7,TEX,"W,4-3",2.95
142,HOU,138,Sep 9,LAA,"W,4-3",2.95
143,HOU,139,Sep 10,LAA,"L,1-6",2.97
144,HOU,140,Sep 11,LAA,"W,12-4",2.98
145,HOU,141,Sep 12,DET,"W,7-0",2.95
146,HOU,142,Sep 13,DET,"W,6-3",2.95
147,HOU,143,Sep 14,DET,"W,2-1",2.94
148,HOU,144,Sep 15,OAK,"W,5-2",2.93
149,HOU,145,Sep 16,OAK,"W,5-0",2.91
150,HOU,146,Sep 17,OAK,"L,5-8",2.95
151,HOU,147,Sep 18,OAK,"W,11-2",2.94
152,HOU,148,Sep 19,TBR,"W,4-0",2.92
153,HOU,149,Sep 20,TBR,"W,5-0",2.90
154,HOU,150,Sep 21,TBR,"W,5-2",2.90
155,HOU,151,Sep 22,BAL,"L,0-2",2.89
156,HOU,152,Sep 23,BAL,"L,0-6",2.91
157,HOU,153,Sep 24,BAL,"W,11-10",2.94
158,HOU,154,Sep 25,BAL,"W,6-3",2.92
159,HOU,155,Sep 27,ARI,"W,10-2",2.92
160,HOU,156,Sep 28,ARI,"L,2-5",2.92
161,HOU,157,Sep 30,TBR,"L,3-7",2.94
162,HOU,158,Oct 1,TBR,"W,2-1",2.93
163,HOU,159,Oct 2,TBR,"W,3-1",2.92
164,HOU,160,Oct 3,PHI,"L,0-3",2.92
165,HOU,161,Oct 4,PHI,"W,10-0",2.90
166,HOU,162,Oct 5,PHI,"W,3-2",2.90
0,KCR,1,Apr 7,CLE,"W,3-1",1.00
1,KCR,2,Apr 9,CLE,"W,1-0",0.47
2,KCR,3,Apr 10,CLE,"L,3-17",5.79
3,KCR,4,Apr 11,CLE,"L,7-10",6.81
4,KCR,5,Apr 12,STL,"L,5-6",6.80
5,KCR,6,Apr 14,DET,"L,2-4",6.33
6,KCR,7,Apr 15,DET,"L,1-2",5.71
7,KCR,8,Apr 16,DET,"W,3-1",5.12
8,KCR,9,Apr 19,MIN,"W,4-3",4.89
9,KCR,10,Apr 20,MIN,"W,2-0",4.40
10,KCR,11,Apr 21,MIN,"L,0-1",4.09
11,KCR,12,Apr 22,SEA,"L,1-4",4.04
12,KCR,13,Apr 23,SEA,"L,7-13",4.77
13,KCR,14,Apr 24,SEA,"L,4-5",4.57
14,KCR,15,Apr 26,CHW,"W,6-0",4.27
15,KCR,16,Apr 27,CHW,"L,3-7",4.47
16,KCR,17,Apr 28,CHW,"W,5-2",4.29
17,KCR,18,Apr 29,NYY,"L,2-12",4.47
18,KCR,19,Apr 30,NYY,"L,0-3",4.34
19,KCR,May,May,Opp,Rslt,ERA
20,KCR,20,May 1,NYY,"L,4-6",4.42
21,KCR,21,May 2,STL,"L,0-1",4.28
22,KCR,22,May 3,STL,"W,7-1",4.13
23,KCR,23,May 4,STL,"L,0-10",4.39
24,KCR,24,May 8(1),BAL,"W,6-4",4.37
25,KCR,25,May 8(2),BAL,"L,2-4",4.34
26,KCR,26,May 9,BAL,"L,1-6",4.42
27,KCR,27,May 10,TEX,"L,4-6",4.46
28,KCR,28,May 11,TEX,"W,8-2",4.37
29,KCR,29,May 12,TEX,"L,1-3",4.34
30,KCR,30,May 13,COL,"W,14-10",4.47
31,KCR,31,May 14,COL,"L,4-10",4.67
32,KCR,32,May 15,COL,"W,8-7",4.68
33,KCR,33,May 16,CHW,"L,3-5",4.64
34,KCR,34,May 17(1),CHW,"L,0-3",4.59
35,KCR,35,May 17(2),CHW,"W,2-1",4.49
36,KCR,36,May 18,CHW,"W,6-2",4.42
37,KCR,37,May 19,CHW,"L,4-7",4.49
38,KCR,38,May 20,MIN,"L,4-6",4.53
39,KCR,39,May 21,MIN,"L,2-9",4.64
40,KCR,40,May 22,MIN,"L,6-7",4.70
41,KCR,41,May 23,ARI,"L,5-9",4.82
42,KCR,42,May 24,ARI,"L,6-8",4.91
43,KCR,43,May 26,MIN,"W,3-2",4.84
44,KCR,44,May 27,MIN,"L,7-10",4.98
45,KCR,45,May 28,MIN,"W,7-3",4.93
46,KCR,46,May 29,MIN,"L,3-7",4.99
47,KCR,47,May 30,CLE,"L,3-7",5.02
48,KCR,48,May 31,CLE,"L,3-8",5.10
49,KCR,Jun,Jun,Opp,Rslt,ERA
50,KCR,49,Jun 1,CLE,"L,0-4",5.09
51,KCR,50,Jun 3,HOU,"L,3-10",5.19
52,KCR,51,Jun 4,HOU,"W,6-0",5.09
53,KCR,52,Jun 5,HOU,"L,4-7",5.12
54,KCR,53,Jun 6,TOR,"L,0-8",5.16
55,KCR,54,Jun 7,TOR,"L,0-7",5.19
56,KCR,55,Jun 8,TOR,"W,8-4",5.17
57,KCR,56,Jun 9,BAL,"W,7-5",5.17
58,KCR,57,Jun 10,BAL,"W,8-1",5.09
59,KCR,58,Jun 11,BAL,"L,4-6",5.11
60,KCR,59,Jun 12,BAL,"L,7-10",5.18
61,KCR,60,Jun 13,SFG,"L,2-6",5.18
62,KCR,61,Jun 14,SFG,"L,2-4",5.17
63,KCR,62,Jun 15,SFG,"W,3-2",5.12
64,KCR,63,Jun 17,OAK,"W,5-1",5.05
65,KCR,64,Jun 18,OAK,"W,2-0",4.97
66,KCR,65,Jun 19,OAK,"L,0-4",4.97
67,KCR,66,Jun 20,LAA,"W,6-2",4.92
68,KCR,67,Jun 21,LAA,"W,12-11",4.98
69,KCR,68,Jun 22,LAA,"L,0-5",4.99
70,KCR,69,Jun 24,OAK,"W,3-1",4.93
71,KCR,70,Jun 25,OAK,"L,7-9",4.95
72,KCR,71,Jun 26,OAK,"L,3-5",4.93
73,KCR,72,Jun 27,TEX,"L,4-10",4.96
74,KCR,73,Jun 28,TEX,"L,3-8",5.00
75,KCR,74,Jun 29,TEX,"W,2-1",4.95
76,KCR,Jul,Jul,Opp,Rslt,ERA
77,KCR,75,Jul 1,DET,"W,3-1",4.90
78,KCR,76,Jul 2,DET,"L,3-4",4.89
79,KCR,77,Jul 3,DET,"W,7-4",4.88
80,KCR,78,Jul 4,HOU,"L,6-7",4.89
81,KCR,79,Jul 5,HOU,"L,7-9",4.95
82,KCR,80,Jul 6,HOU,"W,7-4",4.94
83,KCR,81,Jul 7,HOU,"L,2-5",4.95
84,KCR,82,Jul 8,CLE,"W,4-3",4.92
85,KCR,83,Jul 9,CLE,"L,1-13",5.01
86,KCR,84,Jul 10,CLE,"W,5-1",4.96
87,KCR,85,Jul 11(1),DET,"W,3-1",4.92
88,KCR,86,Jul 11(2),DET,"W,7-3",4.88
89,KCR,87,Jul 12,DET,"L,5-7",4.87
90,KCR,88,Jul 13,DET,"W,5-2",4.84
91,KCR,89,Jul 14,TOR,"W,3-1",4.79
92,KCR,90,Jul 15,TOR,"L,1-8",4.82
93,KCR,91,Jul 16,TOR,"L,5-6",4.83
94,KCR,92,Jul 17,TOR,"L,2-4",4.80
95,KCR,93,Jul 22,TBR,"L,3-7",4.81
96,KCR,94,Jul 23,TBR,"W,6-3",4.78
97,KCR,95,Jul 24,TBR,"W,4-2",4.75
98,KCR,96,Jul 25,LAA,"W,7-0",4.70
99,KCR,97,Jul 26,LAA,"L,0-6",4.71
100,KCR,98,Jul 27,LAA,"L,0-4",4.69
101,KCR,99,Jul 28,NYY,"L,0-1",4.65
102,KCR,100,Jul 29,NYY,"L,5-11",4.66
103,KCR,101,Jul 30,NYY,"L,2-8",4.68
104,KCR,102,Jul 31,NYY,"W,8-6",4.69
105,KCR,Aug,Aug,Opp,Rslt,ERA
106,KCR,103,Aug 1,CHW,"W,2-1",4.66
107,KCR,104,Aug 2,CHW,"L,2-9",4.71
108,KCR,105,Aug 3,CHW,"L,1-4",4.70
109,KCR,106,Aug 4,BOS,"W,7-3",4.69
110,KCR,107,Aug 5,BOS,"L,4-7",4.70
111,KCR,108,Aug 6,BOS,"W,5-4",4.69
112,KCR,109,Aug 7,BOS,"W,13-5",4.70
113,KCR,110,Aug 9(1),CHW,"W,4-2",4.67
114,KCR,111,Aug 9(2),CHW,"L,2-3",4.66
115,KCR,112,Aug 10,CHW,"W,8-3",4.62
116,KCR,113,Aug 11,CHW,"W,5-3",4.61
117,KCR,114,Aug 12,LAD,"L,3-8",4.64
118,KCR,115,Aug 13,LAD,"L,3-13",4.71
119,KCR,116,Aug 14,LAD,"W,4-0",4.67
120,KCR,117,Aug 15,MIN,"L,2-4",4.67
121,KCR,118,Aug 16,MIN,"L,0-9",4.67
122,KCR,119,Aug 17,MIN,"L,0-4",4.66
123,KCR,120,Aug 18,TBR,"L,1-7",4.68
124,KCR,121,Aug 19,TBR,"W,3-2",4.66
125,KCR,122,Aug 20,TBR,"L,2-5",4.66
126,KCR,123,Aug 21,TBR,"L,2-3",4.65
