,Team,Gtm,Date,Opp,Rslt,HR,RBI
155,TOR,151,Sep 23,TBR,"L,6-10",0,5
156,TOR,152,Sep 24,TBR,"W,3-1",1,3
157,TOR,153,Sep 25,TBR,"W,7-1",4,7
158,TOR,154,Sep 26,NYY,"W,3-2",0,3
159,TOR,155,Sep 27,NYY,"L,2-5",1,2
160,TOR,156,Sep 28,NYY,"L,3-8",1,3
161,TOR,157,Sep 30,BOS,"W,9-0",3,9
162,TOR,158,Oct 1,BOS,"W,10-0",2,9
163,TOR,159,Oct 2,BOS,"W,6-3",3,6
164,TOR,160,Oct 3,BAL,"W,5-1",1,4
165,TOR,161,Oct 5 (1),BAL,"L,4-5",1,4
166,TOR,162,Oct 5 (2),BAL,"W,5-1",0,5
0,WSN,1,Apr 7,NYM,"L,1-5",1,1
1,WSN,2,Apr 8,NYM,"L,3-7",1,3
2,WSN,3,Apr 9,NYM,"L,0-5",0,0
3,WSN,4,Apr 10,NYM,"W,4-2",1,4
4,WSN,5,Apr 11,ATL,"W,11-2",1,11
5,WSN,6,Apr 12,ATL,"L,4-16",2,3
6,WSN,7,Apr 13,ATL,"W,3-1",0,3
7,WSN,8,Apr 14,PIT,"L,4-9",0,4
8,WSN,9,Apr 15,PIT,"W,7-2",0,7
9,WSN,10,Apr 16,PIT,"L,4-6",1,4
10,WSN,11,Apr 17,PIT,"L,3-5",0,3
11,WSN,12,Apr 19 (1),ARI,"W,6-1",0,6
12,WSN,13,Apr 19 (2),ARI,"W,1-0",0,1
13,WSN,14,Apr 20,ARI,"L,2-11",0,2
14,WSN,15,Apr 21,ARI,"L,3-4",1,3
15,WSN,16,Apr 22,SFG,"L,1-7",1,1
16,WSN,17,Apr 23,SFG,"L,2-5",1,2
17,WSN,18,Apr 24,SFG,"L,3-12",1,3
18,WSN,19,Apr 26,MIA,"L,2-5",0,2
19,WSN,20,Apr 27,MIA,"L,1-2",0,1
20,WSN,21,Apr 28,MIA,"L,2-3",0,2
21,WSN,22,Apr 29,SFG,"W,14-4",1,14
22,WSN,23,Apr 30,SFG,"L,3-9",0,2
23,WSN,May,May,Opp,Rslt,HR,RBI
24,WSN,24,May 1,SFG,"W,11-5",0,8
25,WSN,25,May 3,COL,"W,10-2",2,10
26,WSN,26,May 4,COL,"L,2-5",1,2
27,WSN,27,May 5,COL,"L,7-9",2,6
28,WSN,28,May 6,LAA,"L,0-3",0,0
29,WSN,29,May 7,LAA,"W,7-3",3,7
30,WSN,30,May 8,LAA,"L,4-5",0,4
31,WSN,31,May 10,NYM,"L,2-4",1,2
32,WSN,32,May 11,NYM,"W,8-3",2,8
33,WSN,33,May 12,NYM,"L,1-4",1,1
34,WSN,34,May 13,HOU,"L,1-6",0,1
35,WSN,35,May 14,HOU,"W,13-6",2,12
36,WSN,36,May 15,HOU,"L,0-8",0,0
37,WSN,37,May 16,MIA,"L,2-8",0,2
38,WSN,38,May 17,MIA,"L,1-5",0,1
39,WSN,39,May 18,MIA,"W,5-4",0,4
40,WSN,40,May 20,MIL,"L,0-7",0,0
41,WSN,41,May 21,MIL,"L,1-5",1,1
42,WSN,42,May 22,MIL,"W,8-2",0,8
43,WSN,43,May 23,LAD,"L,1-10",0,1
44,WSN,44,May 24,LAD,"L,4-9",0,3
45,WSN,45,May 25,LAD,"W,1-0",0,1
46,WSN,46,May 26,COL,"W,7-3",0,7
47,WSN,47,May 28 (1),COL,"W,13-7",2,13
48,WSN,48,May 28 (2),COL,"L,2-3",1,2
49,WSN,49,May 29,COL,"W,6-5",2,5
50,WSN,50,May 30,NYM,"L,5-13",0,5
51,WSN,51,May 31,NYM,"L,0-10",0,0
52,WSN,Jun,Jun,Opp,Rslt,HR,RBI
53,WSN,52,Jun 1,NYM,"L,0-5",0,0
54,WSN,53,Jun 2,CIN,"L,1-8",1,1
55,WSN,54,Jun 3,CIN,"W,8-5",5,8
56,WSN,55,Jun 4,CIN,"W,10-8",2,10
57,WSN,56,Jun 5,CIN,"W,5-4",1,5
58,WSN,57,Jun 7,MIA,"L,2-12",1,2
59,WSN,58,Jun 8,MIA,"L,1-2",0,1
60,WSN,59,Jun 9,MIA,"L,4-7",0,3
61,WSN,60,Jun 10,MIL,"W,11-5",4,11
62,WSN,61,Jun 11,MIL,"W,8-6",3,8
63,WSN,62,Jun 12,MIL,"L,1-4",0,1
64,WSN,63,Jun 13,ATL,"L,5-9",1,5
65,WSN,64,Jun 14,ATL,"L,4-10",0,3
66,WSN,65,Jun 15,ATL,"L,2-8",1,2
67,WSN,66,Jun 16,PHI,"L,1-10",1,1
68,WSN,67,Jun 17 (1),PHI,"L,3-5",1,3
69,WSN,68,Jun 17 (2),PHI,"L,7-8",2,6
70,WSN,69,Jun 18,PHI,"L,1-2",0,1
71,WSN,70,Jun 19,PHI,"W,9-3",2,9
72,WSN,71,Jun 21,BAL,"W,3-0",1,3
73,WSN,72,Jun 22,BAL,"L,0-7",0,0
74,WSN,73,Jun 24,TEX,"W,2-1",0,2
75,WSN,74,Jun 25,TEX,"L,2-3",1,2
76,WSN,75,Jun 26,TEX,"W,6-4",0,6
77,WSN,76,Jun 27,PIT,"W,3-2",1,3
78,WSN,77,Jun 28,PIT,"W,3-1",0,3
79,WSN,78,Jun 29,PIT,"L,7-8",1,7
80,WSN,Jul,Jul,Opp,Rslt,HR,RBI
81,WSN,79,Jul 1,MIA,"L,3-6",1,2
82,WSN,80,Jul 2,MIA,"L,3-5",1,3
83,WSN,81,Jul 3,MIA,"L,4-7",1,4
84,WSN,82,Jul 4,MIA,"L,2-3",0,1
85,WSN,83,Jul 5,PHI,"L,0-11",0,0
86,WSN,84,Jul 6,PHI,"W,3-2",0,3
87,WSN,85,Jul 7,PHI,"L,3-5",0,3
88,WSN,86,Jul 8,ATL,"L,2-12",1,2
89,WSN,87,Jul 9,ATL,"L,3-4",2,3
90,WSN,88,Jul 10,ATL,"L,3-4",1,3
91,WSN,89,Jul 13 (1),SEA,"L,4-6",1,4
92,WSN,90,Jul 13 (2),SEA,"L,1-2",1,1
93,WSN,91,Jul 14,ATL,"L,4-5",2,4
94,WSN,92,Jul 15,ATL,"L,4-8",0,3
95,WSN,93,Jul 16,ATL,"L,3-6",0,3
96,WSN,94,Jul 17,ATL,"W,7-3",2,7
97,WSN,95,Jul 22,ARI,"L,1-10",0,1
98,WSN,96,Jul 23,ARI,"L,2-7",1,2
99,WSN,97,Jul 24,ARI,"W,4-3",0,3
100,WSN,98,Jul 25,LAD,"W,4-1",1,4
101,WSN,99,Jul 26,LAD,"W,8-3",1,8
102,WSN,100,Jul 27,LAD,"L,1-7",0,1
103,WSN,101,Jul 29,STL,"L,2-6",0,2
104,WSN,102,Jul 30,STL,"W,7-6",2,7
105,WSN,103,Jul 31,STL,"L,0-5",0,0
106,WSN,Aug,Aug,Opp,Rslt,HR,RBI
107,WSN,104,Aug 1,NYM,"L,3-7",1,2
108,WSN,105,Aug 2,NYM,"W,5-1",3,5
109,WSN,106,Aug 3,NYM,"L,5-9",2,5
110,WSN,107,Aug 4,PHI,"L,4-5",0,3
111,WSN,108,Aug 5,PHI,"L,2-7",0,2
112,WSN,109,Aug 6,PHI,"L,5-11",1,5
113,WSN,110,Aug 7,PHI,"L,1-13",0,1
114,WSN,111,Aug 8,CHC,"L,3-6",2,3
115,WSN,112,Aug 9,CHC,"W,6-5",3,6
116,WSN,113,Aug 10,CHC,"L,2-4",1,2
117,WSN,114,Aug 12,SDP,"L,5-10",1,5
118,WSN,115,Aug 13,SDP,"W,4-3",2,4
119,WSN,116,Aug 14,SDP,"L,0-6",0,0
120,WSN,117,Aug 15,CHC,"W,5-4",1,5
121,WSN,118,Aug 16,CHC,"L,5-7",2,5
122,WSN,119,Aug 17,CHC,"L,2-3",0,2
123,WSN,120,Aug 18,SDP,"W,3-1",1,3
124,WSN,121,Aug 19,SDP,"W,6-3",1,5
125,WSN,122,Aug 20,SDP,"L,1-2",1,1
126,WSN,123,Aug 21,SDP,"L,1-2",1,1
127,WSN,124,Aug 23,SEA,"L,2-4",1,2
128,WSN,125,Aug 24,SEA,"W,3-1",1,3
129,WSN,126,Aug 26,CIN,"L,3-7",1,3
130,WSN,127,Aug 27,CIN,"L,2-6",1,2
131,WSN,128,Aug 28,CIN,"W,3-2",1,3
132,WSN,129,Aug 30,OAK,"L,6-10",2,6
133,WSN,130,Aug 31,OAK,"W,5-1",1,5
134,WSN,September/October,September/October,Opp,Rslt,HR,RBI
135,WSN,131,Sep 1,OAK,"W,7-5",1,7
136,WSN,132,Sep 2,NYM,"L,3-7",0,2
137,WSN,133,Sep 3,NYM,"W,7-1",2,6
138,WSN,134,Sep 4,NYM,"W,7-1",1,7
139,WSN,135,Sep 5,STL,"W,6-0",1,6
140,WSN,136,Sep 6,STL,"L,1-4",0,1
141,WSN,137,Sep 7,STL,"L,5-6",1,5
142,WSN,138,Sep 8,STL,"W,11-6",1,11
143,WSN,139,Sep 9,PHI,"L,3-5",1,3
144,WSN,140,Sep 10,PHI,"L,5-8",1,5
145,WSN,141,Sep 11,PHI,"L,5-7",0,5
146,WSN,142,Sep 13,BAL,"L,3-4",0,3
147,WSN,143,Sep 14,BAL,"L,2-6",2,2
148,WSN,144,Sep 16,MIA,"W,5-4",1,5
149,WSN,145,Sep 17,MIA,"W,5-3",4,5
150,WSN,146,Sep 18,MIA,"L,1-3",0,1
151,WSN,147,Sep 19,ATL,"L,2-5",0,2
152,WSN,148,Sep 20,ATL,"L,2-3",0,2
153,WSN,149,Sep 21,ATL,"W,3-2",1,3
154,WSN,150,Sep 23,MIA,"L,2-5",1,2
155,WSN,151,Sep 24,MIA,"L,1-4",1,1
156,WSN,152,Sep 25,MIA,"W,6-1",1,4
157,WSN,153,Sep 26,ATL,"L,0-8",0,0
158,WSN,154,Sep 27,ATL,"L,2-8",1,2
159,WSN,155,Sep 28,ATL,"W,3-2",0,3
160,WSN,156,Sep 30 (1),PHI,"L,1-5",0,1
161,WSN,157,Oct 1 (1),PHI,"W,13-4",3,13
162,WSN,158,Oct 1 (2),PHI,"L,2-8",0,2
163,WSN,159,Oct 2,PHI,"L,1-8",0,1
164,WSN,160,Oct 4 (1),NYM,"L,2-4",1,2
165,WSN,161,Oct 4 (2),NYM,"L,0-8",0,0
166,WSN,162,Oct 5,NYM,"L,2-9",1,2
